Image Path,LaTeX Label
.\cropped\im_ (2306).jpg,\cos{\theta}=\frac{du}{d\theta}
.\cropped\im_ (2307).jpg,\cos{\theta}d\theta=du
.\cropped\im_ (2308).jpg,\int{\frac{\ln{x}}{x}}dx
.\cropped\im_ (2309).jpg,\int{u}du
.\cropped\im_ (2310).jpg,\frac{1}{2}u^2+C
.\cropped\im_ (2311).jpg,\frac{1}{2}(\ln{x})^2+C
.\cropped\im_ (2312).jpg,\ln{x}=u
.\cropped\im_ (2313).jpg,\frac{1}{x}=\frac{du}{dx}
.\cropped\im_ (2314).jpg,du=\frac{1}{x}dx
.\cropped\im_ (2315).jpg,\int{\frac{dx}{\sqrt{x}(1+\sqrt{x})}}
.\cropped\im_ (2316).jpg,\int{\frac{2du}{u}}
.\cropped\im_ (2317).jpg,2\ln{\left|u\right|}+C
.\cropped\im_ (2318).jpg,2\ln{\left|1+\sqrt{x}\right|}+C
.\cropped\im_ (2319).jpg,1+\sqrt{x}=u
.\cropped\im_ (2320).jpg,\frac{1}{2\sqrt{x}}=\frac{du}{dx}
.\cropped\im_ (2321).jpg,\frac{dx}{\sqrt{x}}=2du
.\cropped\im_ (2322).jpg,\int{\cot{x}}dx
.\cropped\im_ (2323).jpg,\int{\frac{\cos{x}}{\sin{x}}}dx
.\cropped\im_ (2324).jpg,\int{\frac{du}{u}}=\ln{\left|u\right|}+C
.\cropped\im_ (2325).jpg,\ln{\left|\sin{x}\right|}+C
.\cropped\im_ (2326).jpg,\sin{x}=u
.\cropped\im_ (2327).jpg,\cos{x}=\frac{du}{dx}
.\cropped\im_ (2328).jpg,\cos{x}dx=du
.\cropped\im_ (2329).jpg,y=\ln{(\csc{x})}
.\cropped\im_ (2330).jpg,y'=\frac{(\csc{x})'}{\csc{x}}
.\cropped\im_ (2331).jpg,\frac{-\cot{x}\csc{x}}{\csc{x}}
.\cropped\im_ (2332).jpg,-\cot{x}
.\cropped\im_ (2333).jpg,\ln{2}
.\cropped\im_ (2334).jpg,\ln{\frac{1}{8}}
.\cropped\im_ (2335).jpg,\ln{(\frac{1}{2})^3}
.\cropped\im_ (2336).jpg,3\ln{\frac{1}{2}}
.\cropped\im_ (2337).jpg,3(\ln{1}-\ln{2})
.\cropped\im_ (2338).jpg,-3\ln{2}
.\cropped\im_ (2339).jpg,y=\ln{\frac{x\sqrt{x+5}}{(x-1)^3}}
.\cropped\im_ (2340).jpg,y=\ln{(x\sqrt{x+5})}-\ln{(x-1)^3}
.\cropped\im_ (2341).jpg,y=\ln{x}+\ln{\sqrt{x+5}}-3\ln{(x-1)}
.\cropped\im_ (2342).jpg,y=\ln{x}+\frac{1}{2}\ln{(x+5)}-3\ln{(x-1)}
.\cropped\im_ (2343).jpg,y'=\frac{1}{x}+\frac{1}{2}\frac{1}{x+5}-3\frac{1}{x-1}
.\cropped\im_ (2344).jpg,y=\frac{\sqrt{\cos{x}}}{x^2\sin{x}}
.\cropped\im_ (2345).jpg,0<x<\frac{\pi}{2}
.\cropped\im_ (2346).jpg,\ln{y}=\ln{\frac{\sqrt{\cos{x}}}{x^2\sin{x}}}
.\cropped\im_ (2347).jpg,\ln{y}=\ln{\sqrt{\cos{x}}}-\ln{x^2\sin{x}}
.\cropped\im_ (2348).jpg,\ln{y}=\frac{1}{2}\ln{\cos{x}}-2\ln{x}-\ln{\sin{x}}
.\cropped\im_ (2349).jpg,\frac{y'}{y}=\frac{1}{2}\frac{-\sin{x}}{\cos{x}}-\frac{2}{x}-\frac{\cos{x}}{\sin{x}}
.\cropped\im_ (2350).jpg,y'=y[\frac{-\sin{x}}{2\cos{x}}-\frac{2}{x}-\frac{\cos{x}}{\sin{x}}]
.\cropped\im_ (2351).jpg,y'=\frac{\sqrt{\sqrt{\cos{x}}}}{x^2\sin{x}}[\frac{-\sin{x}}{2\cos{x}}-\frac{2}{x}-\frac{\cos{x}}{\sin{x}}]
.\cropped\im_ (2352).jpg,\sqrt{y}=\frac{x^5\tan{x}^{-1}}{(3-2x)\sqrt[3]{x}}
.\cropped\im_ (2353).jpg,\ln{\sqrt{y}}=\ln{\frac{x^5\tan{x}^{-1}}{(3-2x)\sqrt[3]{x}}}
.\cropped\im_ (2354).jpg,\frac{1}{2}\ln{y}=5\ln{x}+\ln{\tan{x}^{-1}}-\ln{(3-2x)}-\frac{1}{3}\ln{x}
.\cropped\im_ (2355).jpg,\frac{5}{x}+\frac{\frac{1}{1+x^2}}{\tan{x}^{-1}}-\frac{-2}{3-2x}-\frac{1}{3}\frac{1}{x}
.\cropped\im_ (2356).jpg,\frac{1}{2}\frac{y'}{y}
.\cropped\im_ (2357).jpg,y'=2(\frac{x^5\tan{x}^{-1}}{(3-2x)\sqrt[3]{x}})^2(\frac{5}{x}+\frac{\frac{1}{1+x^2}}{\tan{x}^{-1}}-\frac{-2}{3-2x}-\frac{1}{3x})
.\cropped\im_ (2358).jpg,a^{\log{b}}=b^{\log{a}}
.\cropped\im_ (2359).jpg,\log
.\cropped\im_ (2360).jpg,\sin{x}\ln{e}=\sin{x}
.\cropped\im_ (2361).jpg,\ln{e^{\sin{x}}}
.\cropped\im_ (2362).jpg,(x^2+1)^{\ln{e}}=x^2+1
.\cropped\im_ (2363).jpg,e^{\ln{(x^2+1)}}
.\cropped\im_ (2364).jpg,2x-\ln{5}
.\cropped\im_ (2365).jpg,\ln{e^{2x}}-\ln{5}
.\cropped\im_ (2366).jpg,\ln{\frac{e^{2x}}{5}}
.\cropped\im_ (2367).jpg,y=e^{x^2}
.\cropped\im_ (2368).jpg,\log_e{y}=x^2
.\cropped\im_ (2369).jpg,\ln{y}=x^2
.\cropped\im_ (2370).jpg,e^{3y}=2+\cos{x}
.\cropped\im_ (2371).jpg,\ln{(2+\cos{x})}
.\cropped\im_ (2372).jpg,\ln{e^{3y}}
.\cropped\im_ (2373).jpg,3y=\ln{(2+\cos{x})}
.\cropped\im_ (2374).jpg,y=\frac{1}{3}\ln{(2+\cos{x})}
.\cropped\im_ (2375).jpg,\ln{(y-1)}-\ln{y}=3x
.\cropped\im_ (2376).jpg,\ln{(\frac{y-1}{y})}=3x
.\cropped\im_ (2377).jpg,\log_e{\frac{y-1}{y}}=3x
.\cropped\im_ (2378).jpg,\frac{y-1}{y}=e^{3x}
.\cropped\im_ (2379).jpg,y-1=ye^{3x}
.\cropped\im_ (2380).jpg,y-ye^{3x}=1
.\cropped\im_ (2381).jpg,y(1-e^{3x})=1
.\cropped\im_ (2382).jpg,y=\frac{1}{1-e^{3x}}
.\cropped\im_ (2383).jpg,e^{\ln{2}+3\ln{x}}
.\cropped\im_ (2384).jpg,e^{\ln{2}}.e^{\ln{x^3}}=2^{\ln{e}}.(x^3)^{\ln{e}}=2.x^3
.\cropped\im_ (2385).jpg,y'=2xe^{x^2}
.\cropped\im_ (2386).jpg,y=e^{x^2}
.\cropped\im_ (2387).jpg,y=e^{\sin{x}}
.\cropped\im_ (2388).jpg,y'=\cos{x}e^{\sin{x}}
.\cropped\im_ (2389).jpg,y=e^x
.\cropped\im_ (2390).jpg,y'=1\times e^x=e^x
.\cropped\im_ (2391).jpg,\int{e^x}dx=e^x+C
.\cropped\im_ (2392).jpg,\int_0^1{\frac{e^{\tan{x}^{-1}}}{1+x^2}}dx
.\cropped\im_ (2393).jpg,\int_0^{\frac{\pi}{4}}{e^u}du
.\cropped\im_ (2394).jpg,e^u |_0^{\frac{\pi}{4}}
.\cropped\im_ (2395).jpg,e^{\frac{\pi}{4}}-e^0
.\cropped\im_ (2396).jpg,e^{\frac{\pi}{4}}-1
.\cropped\im_ (2397).jpg,\tan{x}^{-1}=u
.\cropped\im_ (2398).jpg,\frac{1}{1+x^2}=\frac{du}{dx}
.\cropped\im_ (2399).jpg,\frac{1}{1+x^2}dx=du
.\cropped\im_ (2400).jpg,\ln{(y^2-1)}-\ln{(y+1)}=\sin{x}
.\cropped\im_ (2401).jpg,\log
.\cropped\im_ (2402).jpg,\ln{\frac{y^2-1}{y+1}}=\sin{x}
.\cropped\im_ (2403).jpg,\log_e{\frac{y^2-1}{y+1}}=\sin{x}
.\cropped\im_ (2404).jpg,\frac{y^2-1}{y+1}=e^{\sin{x}}
.\cropped\im_ (2405).jpg,\frac{(y-1)(y+1)}{(y+1)}=e^{\sin{x}}
.\cropped\im_ (2406).jpg,y=1+e^{\sin{x}}
.\cropped\im_ (2407).jpg,\int_0^2{e^{\frac{x}{2}}}dx
.\cropped\im_ (2408).jpg,2\int_0^1{e^u}du
.\cropped\im_ (2409).jpg,2e-2
.\cropped\im_ (2410).jpg,2e^u |_0^1
.\cropped\im_ (2411).jpg,\frac{x}{2}=u
.\cropped\im_ (2412).jpg,\frac{1}{2}=\frac{du}{dx}
.\cropped\im_ (2413).jpg,dx=2du
.\cropped\im_ (2414).jpg,\sinh{x}
.\cropped\im_ (2415).jpg,\frac{e^x-e^{-x}}{2}
.\cropped\im_ (2416).jpg,\cosh{x}
.\cropped\im_ (2417).jpg,\frac{e^x+e^{-x}}{2}
.\cropped\im_ (2418).jpg,\frac{e^x-e^{-x}}{e^x+e^{-x}}
.\cropped\im_ (2419).jpg,\tanh{x}
.\cropped\im_ (2420).jpg,\coth{x}
.\cropped\im_ (2421).jpg,\frac{e^x+e^{-x}}{e^x-e^{-x}}
.\cropped\im_ (2422).jpg,\cosh{x}^2-\sinh{x}^2=1
.\cropped\im_ (2423).jpg,(\frac{e^x+e^{-x}}{2})^2-(\frac{e^x-e^{-x}}{2})^2=1
.\cropped\im_ (2424).jpg,\sinh{(x)}
.\cropped\im_ (2425).jpg,\cosh{(x)}
.\cropped\im_ (2426).jpg,\R
.\cropped\im_ (2427).jpg,\sinh{(x)}
.\cropped\im_ (2428).jpg,\sinh{(-x)}
.\cropped\im_ (2429).jpg,\frac{e^{-x}-e^x}{2}
.\cropped\im_ (2430).jpg,-\frac{e^x-e^{-x}}{2}
.\cropped\im_ (2431).jpg,-\sinh{x}
.\cropped\im_ (2432).jpg,\cosh{(x)}
.\cropped\im_ (2433).jpg,\cosh{(-x)}
.\cropped\im_ (2434).jpg,\frac{e^{-x}+e^x}{2}
.\cropped\im_ (2435).jpg,\frac{e^x+e^{-x}}{2}=\cosh{x}
.\cropped\im_ (2436).jpg,f(x)=\frac{e^x}{2}
.\cropped\im_ (2437).jpg,f(x)=\frac{e^x}{2}
.\cropped\im_ (2438).jpg,f(x)=-\frac{e^{-x}}{2}
.\cropped\im_ (2439).jpg,\cosh{x}
.\cropped\im_ (2440).jpg,\sinh{x}
.\cropped\im_ (2441).jpg,f(x)=-\frac{e^{-x}}{2}
.\cropped\im_ (2442).jpg,y=a^x
.\cropped\im_ (2443).jpg,a^x
.\cropped\im_ (2444).jpg,a>1
.\cropped\im_ (2445).jpg,0<a<1
.\cropped\im_ (2446).jpg,a^x
.\cropped\im_ (2447).jpg,y=2^{x^2}
.\cropped\im_ (2448).jpg,y'=2x2^{x^2}\ln{2}
.\cropped\im_ (2449).jpg,y'=\cos{x}2^{\sin{x}}\ln{2}
.\cropped\im_ (2450).jpg,y=2^{\sin{x}}
.\cropped\im_ (2451).jpg,y=e^{x^2}
.\cropped\im_ (2452).jpg,y^2=2xe^{x^2}\ln{e}
.\cropped\im_ (2453).jpg,y=2^{\sin{x}}
.\cropped\im_ (2454).jpg,\ln{y}=\ln{2^{\sin{x}}}
.\cropped\im_ (2455).jpg,\ln{y}=\sin{x}\ln{2}
.\cropped\im_ (2456).jpg,y'=2^{\sin{x}}\cos{x}\ln{2}
.\cropped\im_ (2457).jpg,y'=y\cos{x}\ln{2}
.\cropped\im_ (2458).jpg,\frac{y'}{y}=\cos{x}\ln{2}
.\cropped\im_ (2459).jpg,\int{2^x}dx
.\cropped\im_ (2460).jpg,\frac{2^x}{\ln{2}}+C
.\cropped\im_ (2461).jpg,\frac{a^u}{\ln{a}}+C
.\cropped\im_ (2462).jpg,\int{a^u}du
.\cropped\im_ (2463).jpg,a^u+C
.\cropped\im_ (2464).jpg,\int{u'a^u\ln{a}}du
.\cropped\im_ (2465).jpg,\int{2^x}dx
.\cropped\im_ (2466).jpg,\frac{2^x}{\ln{2}}+C
.\cropped\im_ (2467).jpg,\int{2^{\sin{x}}\cos{x}}dx
.\cropped\im_ (2468).jpg,\int{2^u}du
.\cropped\im_ (2469).jpg,\frac{2^u}{\ln{2}}+C
.\cropped\im_ (2470).jpg,\frac{2^{\sin{x}}}{\ln{2}}+C
.\cropped\im_ (2471).jpg,\sin{x}=u
.\cropped\im_ (2472).jpg,\cos{x}dx=du
.\cropped\im_ (2473).jpg,x^x
.\cropped\im_ (2474).jpg,y=x^x
.\cropped\im_ (2475).jpg,\ln{y}=\ln{x^x}
.\cropped\im_ (2476).jpg,\ln{y}=x\ln{x}
.\cropped\im_ (2477).jpg,\frac{y'}{y}=1\times\ln{x}+\frac{1}{x}\times x
.\cropped\im_ (2478).jpg,\frac{y'}{y}=\ln{x}+1
.\cropped\im_ (2479).jpg,y'=x^x(\ln{(x)}+1)
.\cropped\im_ (2480).jpg,\lim_{x\to\infty}{(1+\frac{1}{x})^x}=e^1
.\cropped\im_ (2481).jpg,\lim_{x\to\infty}{(1+\frac{2}{x})^x}=e^2
.\cropped\im_ (2482).jpg,\lim_{x\to\infty}{(1+2x)^{\frac{1}{x}}}
.\cropped\im_ (2483).jpg,\lim_{x\to\infty}{(1+\frac{2}{t})^t}=e^2
.\cropped\im_ (2484).jpg,\log_a^x
.\cropped\im_ (2485).jpg,\frac{\log_e^x}{\log_e^a}
.\cropped\im_ (2486).jpg,\frac{\ln{x}}{\ln{a}}
.\cropped\im_ (2487).jpg,\frac{\ln{x^2}}{\ln{v}}
.\cropped\im_ (2488).jpg,\log_v^{x^2}
.\cropped\im_ (2489).jpg,y'=\frac{1}{\ln{a}}
.\cropped\im_ (2490).jpg,\frac{1}{\ln{a}}
.\cropped\im_ (2491).jpg,y=\log_{10}{3x+1}
.\cropped\im_ (2492).jpg,y'
.\cropped\im_ (2493).jpg,y'=\frac{1}{\ln{10}}\times\frac{3}{3x+1}
.\cropped\im_ (2494).jpg,y'=(\frac{\ln{3x}+1}{\ln{10}})'
.\cropped\im_ (2495).jpg,\frac{1}{\ln{10}}\times\frac{3}{3x+1}
.\cropped\im_ (2496).jpg,\int{\frac{\log_2{x}}{x}}dx
.\cropped\im_ (2497).jpg,\int{\frac{\frac{\ln{x}}{\ln{2}}}{x}}dx
.\cropped\im_ (2498).jpg,\int{\frac{\ln{x}}{x\ln{2}}}dx
.\cropped\im_ (2499).jpg,\frac{1}{\ln{2}}\int{\frac{\ln{x}}{x}}dx
.\cropped\im_ (2500).jpg,\ln{x}=u
.\cropped\im_ (2501).jpg,du=\frac{1}{x}dx
.\cropped\im_ (2502).jpg,\frac{1}{\ln{2}}\int{u}du
.\cropped\im_ (2503).jpg,\frac{1}{\ln{2}}\frac{1}{2}u^2+C
.\cropped\im_ (2504).jpg,\frac{1}{\ln{2}}\frac{1}{2}(\ln{x})^2+C
.\cropped\im_ (2505).jpg,x\to\infty
.\cropped\im_ (2506).jpg,\lim_{x\to\infty}{\frac{f(x)}{g(x)}}=\infty
.\cropped\im_ (2507).jpg,x\to\infty
.\cropped\im_ (2508).jpg,L\neq0
.\cropped\im_ (2509).jpg,\lim_{x\to\infty}{\frac{f(x)}{g(x)}}
.\cropped\im_ (2510).jpg,g(x)=2x
.\cropped\im_ (2511).jpg,f(x)=x
.\cropped\im_ (2512).jpg,\lim_{x\to\infty}{\frac{f(x)}{g(x)}}
.\cropped\im_ (2513).jpg,\lim_{x\to\infty}{\frac{x}{2x}}
.\cropped\im_ (2514).jpg,\frac{1}{2}\neq0
.\cropped\im_ (2515).jpg,\sqrt{x^2+5}
.\cropped\im_ (2516).jpg,(2\sqrt{x}-1)^2
.\cropped\im_ (2517).jpg,\lim_{x\to\infty}{\frac{\sqrt{x^2+5}}{(2\sqrt{x}-1)^2}}
.\cropped\im_ (2518).jpg,\lim_{x\to\infty}{\frac{\sqrt{x^2(1+\frac{5}{x^2})}}{4x-4\sqrt{x}+1}}
.\cropped\im_ (2519).jpg,\lim_{x\to\infty}{\frac{\left|x\right|\sqrt{1+\frac{5}{x^2}}}{x(4-\frac{4}{\sqrt{x}}+\frac{1}{x})}}
.\cropped\im_ (2520).jpg,\lim_{x\to\infty}{\frac{x\sqrt{1+\frac{5}{x^2}}}{x(4-\frac{4}{\sqrt{x}}+\frac{1}{x})}}
.\cropped\im_ (2521).jpg,\frac{1}{4}\neq0
.\cropped\im_ (2522).jpg,\log_2{\sqrt{2}x}
.\cropped\im_ (2523).jpg,\log_{10}{\sqrt{10}x}
.\cropped\im_ (2524).jpg,\lim_{x\to\infty}{\frac{\log_{10}{\sqrt{10}x}}{\log_{2}{\sqrt{2}x}}}
.\cropped\im_ (2525).jpg,\lim_{x\to\infty}{\frac{\frac{\ln{\sqrt{10}x}}{\ln{10}}}{\frac{\ln{\sqrt{2}x}}{\ln{10}}}}
.\cropped\im_ (2526).jpg,\lim_{x\to\infty}{\frac{\ln{\sqrt{10}x}}{\ln{\sqrt{2}x}}}
.\cropped\im_ (2527).jpg,\frac{\infty}{\infty}
.\cropped\im_ (2528).jpg,\lim_{x\to\infty}{\frac{\frac{\sqrt{10}}{\sqrt{10}x}}{\frac{\sqrt{2}}{\sqrt{2}x}}}
.\cropped\im_ (2529).jpg,\lim_{x\to\infty}{\frac{x}{x}}
.\cropped\im_ (2530).jpg,\int{x^4e^x}
.\cropped\im_ (2531).jpg,\int{x^3e^x}
.\cropped\im_ (2532).jpg,\int{x^2e^x}
.\cropped\im_ (2533).jpg,\int{xe^x}
.\cropped\im_ (2534).jpg,\int{x\sin{x}}
.\cropped\im_ (2535).jpg,\int{x^2\sin{x}}
.\cropped\im_ (2536).jpg,\int{x^3\sin{x}}
.\cropped\im_ (2537).jpg,\int{x^4\sin{x}}
.\cropped\im_ (2538).jpg,\int{x\cos{x}}
.\cropped\im_ (2539).jpg,\int{x^2\cos{x}}
.\cropped\im_ (2540).jpg,\int{x^3\cos{x}}
.\cropped\im_ (2541).jpg,\int{x^5\cos{x}}
.\cropped\im_ (2542).jpg,\int{\ln{x}}
.\cropped\im_ (2543).jpg,\int{\sin{x}^{-1}}
.\cropped\im_ (2544).jpg,\int{\tan{x}^{-1}}
.\cropped\im_ (2545).jpg,\int{e^x\sin{x}}
.\cropped\im_ (2546).jpg,\int{e^x\cos{x}}
.\cropped\im_ (2547).jpg,(f(x).g(x))'
.\cropped\im_ (2548).jpg,f'(x)g(x)+g'(x)f(x)
.\cropped\im_ (2549).jpg,f(x).g(x)
.\cropped\im_ (2550).jpg,\int{f'(x)g(x)}+\int{g'(x)f(x)}
.\cropped\im_ (2551).jpg,\int{f(x)g'(x)}
.\cropped\im_ (2552).jpg,f(x).g(x)-\int{g(x)f'(x)}
.\cropped\im_ (2553).jpg,uv-\int{v}du
.\cropped\im_ (2554).jpg,\int{u}dv
.\cropped\im_ (2555).jpg,\int{x\sin{x}}dx
.\cropped\im_ (2556).jpg,du=dx
.\cropped\im_ (2557).jpg,u=x
.\cropped\im_ (2558).jpg,dv=\sin{x}dx
.\cropped\im_ (2559).jpg,\int{dv}=\int{\sin{x}}dx
.\cropped\im_ (2560).jpg,v=-\cos{x}
.\cropped\im_ (2561).jpg,x(-\cos{x})-\int{-\cos{x}}dx
.\cropped\im_ (2562).jpg,x(-\cos{x})-\int{-\cos{x}}dx
.\cropped\im_ (2563).jpg,\int{xe^x}dx
.\cropped\im_ (2564).jpg,u=x
.\cropped\im_ (2565).jpg,du=dx
.\cropped\im_ (2566).jpg,v=e^x
.\cropped\im_ (2567).jpg,\int{dv}=\int{e^x}dx
.\cropped\im_ (2568).jpg,dv=e^xdx
.\cropped\im_ (2569).jpg,x.e^x.\int{e^x}dx
.\cropped\im_ (2570).jpg,xe^x-e^x+C
.\cropped\im_ (2571).jpg,\int{\ln{x}}dx
.\cropped\im_ (2572).jpg,\ln{x}=u
.\cropped\im_ (2573).jpg,\frac{1}{x}dx=du
.\cropped\im_ (2574).jpg,dx=dv
.\cropped\im_ (2575).jpg,\int{dx}=\int{dv}
.\cropped\im_ (2576).jpg,x=v
.\cropped\im_ (2577).jpg,x\ln{x}-\int{x.\frac{1}{x}}dx
.\cropped\im_ (2578).jpg,x\ln{x}-\int{1}dx
.\cropped\im_ (2579).jpg,x\ln{x}-x+c
.\cropped\im_ (2580).jpg,\int{x^2e^x}dx
.\cropped\im_ (2581).jpg,x^2=u
.\cropped\im_ (2582).jpg,2x=\frac{du}{dx}
.\cropped\im_ (2583).jpg,2x.dx=du
.\cropped\im_ (2584).jpg,e^xdx=dv
.\cropped\im_ (2585).jpg,\int{e^x}dx=\int{dv}
.\cropped\im_ (2586).jpg,v=e^x
.\cropped\im_ (2587).jpg,x^2.e^x-\int{e^x.2x}dx
.\cropped\im_ (2588).jpg,x^2e^x-2(xe^x-e^x)+c
.\cropped\im_ (2589).jpg,x^2
.\cropped\im_ (2590).jpg,2x
.\cropped\im_ (2591).jpg,e^x
.\cropped\im_ (2592).jpg,e^x
.\cropped\im_ (2593).jpg,e^x
.\cropped\im_ (2594).jpg,e^x
.\cropped\im_ (2595).jpg,x^2e^x-2xe^x+2e^x+c
.\cropped\im_ (2596).jpg,\int{e^x\cos{x}}dx
.\cropped\im_ (2597).jpg,e^x\sin{x}-\int{\sin{x}.e^x}dx
.\cropped\im_ (2598).jpg,e^xdx=du
.\cropped\im_ (2599).jpg,e^x=u
.\cropped\im_ (2600).jpg,\cos{x}dx=dv
.\cropped\im_ (2601).jpg,\sin{x}=V
.\cropped\im_ (2602).jpg,\int{\sin{x}e^x}dx
.\cropped\im_ (2603).jpg,e^x=u
.\cropped\im_ (2604).jpg,e^xdx=du
.\cropped\im_ (2605).jpg,e^x(-\cos{x})-\int{-\cos{x}.e^x}dx
.\cropped\im_ (2606).jpg,\sin{x}dx=dv
.\cropped\im_ (2607).jpg,-\cos{x}=v
.\cropped\im_ (2608).jpg,e^x\sin{x}-(-e^x\cos{x})-\int{-e^x\cos{x}}dx
.\cropped\im_ (2609).jpg,2\int{e^x\cos{x}}dx
.\cropped\im_ (2610).jpg,e^x\sin{x}+e^x\cos{x}
.\cropped\im_ (2611).jpg,\frac{1}{2}(e^x\sin{x}+e^x\cos{x})
.\cropped\im_ (2612).jpg,\int{e^x\cos{x}}
.\cropped\im_ (2613).jpg,\int{\sin{(\ln{x})}}dx
.\cropped\im_ (2614).jpg,\int{e^t\sin{t}}dt
.\cropped\im_ (2615).jpg,\ln{x}=t
.\cropped\im_ (2616).jpg,\frac{1}{x}dx=dt
.\cropped\im_ (2617).jpg,dx=xdt
.\cropped\im_ (2618).jpg,x=e^t
.\cropped\im_ (2619).jpg,\ln{x}=t
.\cropped\im_ (2620).jpg,e^t=u
.\cropped\im_ (2621).jpg,e^tdt=du
.\cropped\im_ (2622).jpg,-\cos{t}=v
.\cropped\im_ (2623).jpg,\sin{t}dt=dv
.\cropped\im_ (2624).jpg,-e^t\cos{t}-\int{-\cos{t}e^t}dt
.\cropped\im_ (2625).jpg,\int{e^t\cos{t}}dt
.\cropped\im_ (2626).jpg,e^t=u
.\cropped\im_ (2627).jpg,e^tdt=du
.\cropped\im_ (2628).jpg,e^t\sin{t}-\int{e^t\sin{t}}dt
.\cropped\im_ (2629).jpg,\cos{t}dt=dv
.\cropped\im_ (2630).jpg,\sin{t}=v
.\cropped\im_ (2631).jpg,-e^t\cos{t}+e^t\sin{t}-e^t\sin{t}dt
.\cropped\im_ (2632).jpg,e^t\cos{t}+e^t\sin{t}
.\cropped\im_ (2633).jpg,2\int{e^t\sin{t}}dt
.\cropped\im_ (2634).jpg,\int{e^t\sin{t}}dt
.\cropped\im_ (2635).jpg,\frac{1}{2}(e^t\sin{t}-e^t\cos{t})+c
.\cropped\im_ (2636).jpg,\int{\sin{x}^3}dx
.\cropped\im_ (2637).jpg,\int{\sin{x}^2\sin{x}}dx
.\cropped\im_ (2638).jpg,\int{(1-\cos{x}^2)\sin{x}}dx
.\cropped\im_ (2639).jpg,\int{(1-u^2)}du
.\cropped\im_ (2640).jpg,\sin{x}-\frac{1}{3}\sin{x}^3+c
.\cropped\im_ (2641).jpg,u-\frac{1}{3}u^3+c
.\cropped\im_ (2642).jpg,\int{\sec{x}}dx
.\cropped\im_ (2643).jpg,\int{\frac{1}{\cos{x}}}dx
.\cropped\im_ (2644).jpg,\int{\frac{\cos{x}}{\cos{x}^2}}dx
.\cropped\im_ (2645).jpg,\int{\frac{\cos{x}}{(1-\sin{x}^2)}}dx
.\cropped\im_ (2646).jpg,\int{\frac{\cos{x}}{(1-\sin{x})(1+\sin{x})}}dx
.\cropped\im_ (2647).jpg,\frac{1}{2}[\int{\frac{\cos{x}}{1-\sin{x}}}dx+\int{\frac{\cos{x}}{1+\sin{x}}}dx]
.\cropped\im_ (2648).jpg,\frac{1}{2}\ln{\left|\frac{1+\sin{x}}{1-\sin{x}}\right|}
.\cropped\im_ (2649).jpg,-\frac{1}{2}\ln{\left|1-\sin{x}\right|}+\frac{1}{2}\ln{\left|1+\sin{x}\right|}
.\cropped\im_ (2650).jpg,\ln{\left|\frac{1+\sin{x}}{1-\sin{x}}.\frac{1+\sin{x}}{1+\sin{x}}\right|^{\frac{1}{2}}}
.\cropped\im_ (2651).jpg,\frac{1+\sin{x}}{1+\sin{x}}
.\cropped\im_ (2652).jpg,\ln{\left|\frac{(1+\sin{x})^2}{1-\sin{x}^2}\right|^{\frac{1}{2}}}
.\cropped\im_ (2653).jpg,\ln{\left|\frac{(1+\sin{x})^2}{\cos{x}^2}\right|^{\frac{1}{2}}}
.\cropped\im_ (2654).jpg,\ln{\left|\frac{1}{\cos{x}}+\tan{x}\right|}
.\cropped\im_ (2655).jpg,\ln{\left|\sec{x}\tan{x}\right|}+c
.\cropped\im_ (2656).jpg,\frac{1}{2}[\cos{(m-n)}x-\cos{(m+n)}x]
.\cropped\im_ (2657).jpg,\sin{mx}\cos{nx}
.\cropped\im_ (2658).jpg,\cos{mx}\cos{nx}
.\cropped\im_ (2659).jpg,\sin{mx}\cos{nx}
.\cropped\im_ (2660).jpg,\frac{1}{2}[\cos{(m-n)}x-\cos{(m+n)}x]
.\cropped\im_ (2661).jpg,\frac{1}{2}[\sin{(m-n)}x-\sin{(m+n)}x]
.\cropped\im_ (2662).jpg,\cos{\alpha}\cos{\beta}\pm\sin{\alpha}\sin{\beta}
.\cropped\im_ (2663).jpg,\cos{(\alpha\pm\beta)}
.\cropped\im_ (2664).jpg,\sin{(\alpha\pm\beta)}
.\cropped\im_ (2665).jpg,\sin{\alpha}\cos{\beta}\pm\cos{\alpha}\cos{\beta}
.\cropped\im_ (2666).jpg,\int{\sin{2x}\cos{7x}}dx
.\cropped\im_ (2667).jpg,\int{\frac{1}{2}[\sin{(2-7)}x+\sin{(2+7)}x]}dx
.\cropped\im_ (2668).jpg,\int{\frac{1}{2}\sin{(-5x)}+\frac{1}{2}\sin{x}}dx
.\cropped\im_ (2669).jpg,\frac{1}{10}\cos{(-5x)}-\frac{1}{18}\cos{9x}
.\cropped\im_ (2670).jpg,\int{\frac{\sin{x}^2}{\cos{x}}}dx
.\cropped\im_ (2671).jpg,\int{\frac{1}{\cos{x}}.\sin{x}^2}dx
.\cropped\im_ (2672).jpg,\int{\sec{x}(1-\cos{x}^2)}dx
.\cropped\im_ (2673).jpg,\int{\sec{x}}dx-\int{\cos{x}^2\sec{x}}dx
.\cropped\im_ (2674).jpg,\int{\sec{x}}dx-\int{\cos{x}}dx
.\cropped\im_ (2675).jpg,\ln{\left|\sec{x}+\tan{x}\right|}-\sin{x}+c
.\cropped\im_ (2676).jpg,1\int{\tan{x}^3}dx
